standard_brand,url,views,engagement
WARDAH,https://www.tiktok.com/@jiayoutita/video/7509710727964364037,166,2
WARDAH,https://www.tiktok.com/@glowupyuk34/video/7532354332138818834,229,2
WARDAH,https://www.instagram.com/p/DN5xAvODymG,293,2
WARDAH,https://www.instagram.com/p/DG3JRi0yjZb,12660,2
WARDAH,https://www.instagram.com/p/DO0aDaRkTfo,75,2
WARDAH,https://www.tiktok.com/@mamauciiiw/video/7561493844856982801,766,2
WARDAH,https://www.tiktok.com/@riinndiy/video/7557218242092174604,89,2
WARDAH,https://www.tiktok.com/@beautymall_/video/7500172414412672274,662,2
WARDAH,https://www.tiktok.com/@ayoeditaa_/video/7480175450522782982,122,2
WARDAH,https://www.tiktok.com/@aprillianiz/video/7562114650939149588,67,2
WARDAH,https://www.tiktok.com/@dorky_sri/video/7533248797636447494,111,2
WARDAH,https://www.tiktok.com/@chaereview/video/7546067455639145736,114,2
WARDAH,https://www.instagram.com/p/DNpwPvMT_4I,19411,2
WARDAH,https://www.tiktok.com/@heynaa93/video/7482802115350433030,109,2
WARDAH,https://www.tiktok.com/@andinannur/video/7527008161232899334,127,2
WARDAH,https://www.tiktok.com/@ucybeauty21/video/7483175186020257029,176,2
WARDAH,https://www.tiktok.com/@aku_lailaaa/video/7482236629793377591,277,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7504905260088216840,161,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7536132782381141266,150,2
WARDAH,https://www.instagram.com/p/DQLuipIASlk,47,2
WARDAH,https://www.tiktok.com/@rahasiaskincaremu/video/7486833343892524295,121,2
WARDAH,https://www.instagram.com/p/DOv08SVEsYm,106,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7482316596086689031,254,2
WARDAH,https://www.tiktok.com/@dajlea.larasati/video/7517117462295448838,613,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7472738471707168018,494,2
WARDAH,https://www.tiktok.com/@rahasiaskincaremu/video/7485678308680617236,737,2
WARDAH,https://www.tiktok.com/@titamuser/video/7547761747579440402,181,2
WARDAH,https://www.instagram.com/p/DLcuCSupOTL,2170,2
WARDAH,https://www.tiktok.com/@faridazna/video/7508450876260879622,136,2
WARDAH,https://www.instagram.com/p/DL4JzVkz05e,455,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7532413504532352263,150,2
WARDAH,https://www.tiktok.com/@atrilestarii/video/7511168868669492485,256,2
WARDAH,https://www.instagram.com/p/DHlePTUTjKt,320,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7473362037704297746,130,2
WARDAH,https://www.tiktok.com/@cahayakoleksi27/video/7528572014865566993,114,2
WARDAH,https://www.instagram.com/p/DGUWzuOy1g1,11395,2
WARDAH,https://www.tiktok.com/@fifianhr/video/7483787599593721143,174,2
WARDAH,https://www.instagram.com/p/DFmMiyNSIWe,179,2
WARDAH,https://www.tiktok.com/@dangdutpro/video/7461811963559972102,129,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7508547507706793234,147,2
WARDAH,https://www.tiktok.com/@heynaa93/video/7541774900411780358,213,2
WARDAH,https://www.instagram.com/p/DJ_obWGhkpX,1815,2
WARDAH,https://www.instagram.com/p/DG3JRi0yjZb,12660,2
WARDAH,https://www.instagram.com/p/DLMRV7wx6sy,160,2
WARDAH,https://www.tiktok.com/@larisarivaldi/video/7508596479628545300,32,2
WARDAH,https://www.instagram.com/p/DNhu0lrziq2,215,2
WARDAH,https://www.tiktok.com/@heynaa93/video/7524005965381799224,425,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7537199094331100423,197,2
WARDAH,https://www.instagram.com/p/DGsaIJtvbWf,7494,2
WARDAH,https://www.tiktok.com/@armiiyrds_/video/7542735204826270983,98,2
WARDAH,https://www.tiktok.com/@cahyaa102/video/7531243566346079493,56,2
WARDAH,https://www.tiktok.com/@heynaa93/video/7525978921511259448,271,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7477938964133874952,321,2
WARDAH,https://www.tiktok.com/@heynaa93/video/7524001994978200838,336,2
WARDAH,https://www.tiktok.com/@kusumaeliannaa/video/7528086769078652166,659,2
WARDAH,https://www.tiktok.com/@ceritaais/video/7547608576185961733,303,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7529760790090353928,199,2
WARDAH,https://www.instagram.com/p/DI09VI5JLqT,1804,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7463602136778099974,151,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7523189525607157010,193,2
WARDAH,https://www.tiktok.com/@titamuser/video/7559895541568539912,1608,2
WARDAH,https://www.tiktok.com/@rahasiaskincaremu/video/7483333970411687169,155,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7537243221638843656,64,2
WARDAH,https://www.tiktok.com/@titamuser/video/7566665070663552264,379,2
WARDAH,https://www.tiktok.com/@titamuser/video/7547684865353862407,213,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7473471593918844168,274,2
WARDAH,https://www.tiktok.com/@titamuser/video/7559430433583156487,198,2
WARDAH,https://www.tiktok.com/@cahayakoleksi27/video/7527867963144228113,339,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7465613949002714374,136,2
WARDAH,https://www.tiktok.com/@titamuser/video/7537307968958762248,251,2
WARDAH,https://www.tiktok.com/@putriliyanasari94/video/7454808802609859846,197,2
WARDAH,https://www.tiktok.com/@titamuser/video/7536511109444963589,192,2
WARDAH,https://www.instagram.com/p/DKyth8myIzR,808,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7536729453326503175,55,2
WARDAH,https://www.tiktok.com/@titamuser/video/7535996909522013448,69,2
WARDAH,https://www.instagram.com/p/DN0FLOkXjVD,416,2
WARDAH,https://www.instagram.com/p/DN4-C-iEu60,3417,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7536132782381141266,150,2
WARDAH,https://www.instagram.com/p/DJdihLfyGC3,75,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7538663947977739528,577,2
WARDAH,https://www.tiktok.com/@salmafifeeh/video/7507537357738937605,595,2
WARDAH,https://www.tiktok.com/@titamuser/video/7556905280559238418,144,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7463232468649364741,155,2
WARDAH,https://www.tiktok.com/@titamuser/video/7558857977843682578,695,2
WARDAH,https://www.tiktok.com/@aku_lailaaa/video/7487857107362958613,183,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7477690534165761286,166,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7523101260132781330,218,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7464908738655227142,132,2
WARDAH,https://www.tiktok.com/@tika.dyh/video/7559056576800394508,54,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7532838314827681042,257,2
WARDAH,https://www.tiktok.com/@butiktiktokshop/video/7520457015630515463,106,2
WARDAH,https://www.tiktok.com/@rhyaa___/video/7456664611262156033,222,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7530158224306097415,377,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7479548446366567686,211,2
WARDAH,https://www.tiktok.com/@tika.dyh/video/7566130931950554379,256,2
WARDAH,https://www.tiktok.com/@deydeychristina/video/7457823135623073030,455,2
WARDAH,https://www.instagram.com/p/DJrj2IVzpJs,8,2
WARDAH,https://www.tiktok.com/@ipi109/video/7465663618323959048,141,2
WARDAH,https://www.instagram.com/p/DLjlLrrxhKC,4594,2
WARDAH,https://www.tiktok.com/@ningtiyas85/video/7479763252889652486,192,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7462924796309818629,205,2
WARDAH,https://www.tiktok.com/@promomakeover/video/7460344300845403397,293,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7531336203497442578,313,2
WARDAH,https://www.tiktok.com/@maysarahyl/video/7555276498048011531,431,2
WARDAH,https://www.tiktok.com/@dicannnns/video/7477759272307215624,47,2
WARDAH,https://www.tiktok.com/@titamuser/video/7548337509105683718,48,2
WARDAH,https://www.tiktok.com/@ningtiyas85/video/7479409043879070981,543,2
WARDAH,https://www.tiktok.com/@naenahdy/video/7560701593398611212,114,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7535461018990841096,371,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7461865916523875589,199,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7480282557356018999,235,2
WARDAH,https://www.tiktok.com/@imwin81/video/7533459966900931896,234,2
WARDAH,https://www.tiktok.com/@tika.dyh/video/7565729444829121848,165,2
WARDAH,https://www.instagram.com/p/DJ0eKqgz8sP,174351,2
WARDAH,https://www.tiktok.com/@ayahuc/video/7528037513240349970,262,2
WARDAH,https://www.tiktok.com/@wiewiesujana/video/7536057068793515282,132,2
WARDAH,https://www.tiktok.com/@rismaagnestya/video/7481022937101831479,124,2
WARDAH,https://www.tiktok.com/@salmafifeeh/video/7541011988718030136,848,2
WARDAH,https://www.tiktok.com/@armiiyrds_/video/7531595184501460231,186,2
WARDAH,https://www.tiktok.com/@titamuser/video/7548286284188470536,108,2
WARDAH,https://www.tiktok.com/@tika.dyh/video/7565733924215786763,191,2
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7523941471716723975,148,2
WARDAH,https://www.tiktok.com/@rahasiaskincaremu/video/7484107939444296980,152,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7552746924051418379,93,2
EMINA,https://www.tiktok.com/@agustinvio/video/7517583675282754822,84,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7521923964143242514,116,2
EMINA,https://www.tiktok.com/@agustinvio/video/7552078339939323147,105,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7529499033358896440,53,2
EMINA,https://www.tiktok.com/@diana.rosalina86/video/7527196050357046584,15,2
EMINA,https://www.instagram.com/p/DIfx_gIy55A,10,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7543976559946861831,88,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7503021990362631430,223,2
EMINA,https://www.tiktok.com/@fatma_almar12/video/7539975219864358149,67,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7522493816280993042,167,2
EMINA,https://www.instagram.com/p/DLiEINXTeV3,43,2
EMINA,https://www.tiktok.com/@titamuser/video/7482789214128573714,206,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7566982610505813268,186,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7543494059495673095,58,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7532017700273523976,127,2
EMINA,https://www.instagram.com/p/DLkU4j2vExJ,329,2
EMINA,https://www.tiktok.com/@yulitarani98/video/7546180797724642616,81,2
EMINA,https://www.tiktok.com/@faniafta_/video/7556191366330502411,131,2
EMINA,https://www.instagram.com/p/DO0w-0JgWKs,112,2
EMINA,https://www.facebook.com/reel/1177513117718588/,2,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7532829018547113221,253,2
EMINA,https://www.facebook.com/reel/1177513117718588,20,2
EMINA,https://www.tiktok.com/@randomsale/video/7540589903554366728,69,2
EMINA,https://www.instagram.com/p/DNYYdb4vxkF,53,2
EMINA,https://www.instagram.com/p/DNmucE0SDB2,129,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7532837768175701256,84,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7540518245762223368,96,2
EMINA,https://www.instagram.com/p/DIMEPyoT7Uz,152,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7565815615659855124,193,2
EMINA,https://www.tiktok.com/@titamuser/video/7465732190601497864,191,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7542723579977207058,147,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7488676259371797768,308,2
EMINA,https://www.tiktok.com/@minhatul21/video/7493900763014515973,166,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7525104655672560952,200,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7543454812629781778,88,2
EMINA,https://www.tiktok.com/@midiaoffc_/video/7465354068060376338,208,2
EMINA,https://www.tiktok.com/@randomsale/video/7541339718827461895,36,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7543481209381260600,56,2
EMINA,https://www.facebook.com/reel/1177960020630427/,3,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7506364617166294328,199,2
EMINA,https://www.tiktok.com/@titamuser/video/7496706284981472520,153,2
EMINA,https://www.instagram.com/p/DHr9q40zMwP,69,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7466315975328009477,183,2
EMINA,https://www.tiktok.com/@randomsale/video/7530478260820528391,47,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7539901481282014471,81,2
EMINA,https://www.tiktok.com/@midiaoffc_/video/7528760990373121298,20,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7469974214255136005,178,2
EMINA,https://www.facebook.com/reel/1185929959927174,24,2
EMINA,https://www.instagram.com/p/DNpg__4ywy2,132,2
EMINA,https://www.instagram.com/p/DOph6RBCWc5,105,2
EMINA,https://www.tiktok.com/@defin920/video/7543194625524108551,75,2
EMINA,https://www.tiktok.com/@xynuraa_/video/7559950178451508488,99,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7542507150803848466,120,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7561339561373076792,128,2
EMINA,https://www.instagram.com/p/DNrheL5ZHYx,172,2
EMINA,https://www.tiktok.com/@tutorglow/video/7489306949406739720,188,2
EMINA,https://www.tiktok.com/@diana.rosalina86/video/7532393523388206341,26,2
EMINA,https://www.tiktok.com/@mey_akina05/video/7498940398102924550,124,2
EMINA,https://www.facebook.com/reel/678456164638839/,3,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7471879793059859718,289,2
EMINA,https://www.tiktok.com/@gitairawati02/video/7475227633769368887,471,2
EMINA,https://www.tiktok.com/@orienmasbut/video/7551745767136955660,221,2
EMINA,https://www.facebook.com/reel/1185929959927174/,1,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7542193482492841223,135,2
EMINA,https://www.tiktok.com/@geraldineagustaku/video/7541812605782985989,108,2
EMINA,https://www.instagram.com/p/DMsaK1Hp-p_,87,2
EMINA,https://www.instagram.com/p/DJDN_0GSzN0,139,2
EMINA,https://www.instagram.com/p/DLkU4j2vExJ,329,2
EMINA,https://www.tiktok.com/@rayupatnawati92/video/7546093902684556549,69,2
EMINA,https://www.tiktok.com/@muraaaaahhh/video/7479300890491391240,201,2
EMINA,https://www.tiktok.com/@titamuser/video/7499092740760685831,117,2
EMINA,https://www.instagram.com/p/DIPogoST58r,56,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7485431153940319493,282,2
EMINA,https://www.instagram.com/p/DNKbNyMvH90,150,2
EMINA,https://www.tiktok.com/@wxcarry/video/7525219815297010949,210,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7530446833852714248,74,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7540570501173841160,131,2
EMINA,https://www.facebook.com/reel/678456164638839,19,2
EMINA,https://www.tiktok.com/@wxcarry/video/7548240965736090885,200,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7538622228267633927,147,2
EMINA,https://www.instagram.com/p/DHF83ZTPDj9,167,2
EMINA,https://www.tiktok.com/@licamood/video/7540707157801471240,144,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7559809538086718732,163,2
EMINA,https://www.instagram.com/p/DOekx47E51O,138,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7521881521859480839,128,2
EMINA,https://www.tiktok.com/@titamuser/video/7498722251206855944,152,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7540530529062391058,93,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7527469992590281991,84,2
EMINA,https://www.instagram.com/p/DHFc3fPhajA,127,2
EMINA,https://www.instagram.com/p/DNBOy6az9ng,32,2
EMINA,https://www.instagram.com/p/DL5B69Ezuo6,774,2
EMINA,https://www.tiktok.com/@aslamiyahfitrii/video/7546234528453397778,57,2
EMINA,https://www.facebook.com/reel/726257496558269,31,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7543481209381260600,56,2
EMINA,https://www.tiktok.com/@intanpuspitawati_/video/7503393633358335237,219,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7486117416712359176,175,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7559809538086718732,163,2
EMINA,https://www.facebook.com/reel/726257496558269/,3,2
EMINA,https://www.tiktok.com/@tiarasaktiar/video/7484151709544025345,93,2
EMINA,https://www.tiktok.com/@salimaarofiah95/video/7545285217695583544,51,2
EMINA,https://www.instagram.com/p/DLtz1VKujAY,248,2
EMINA,https://www.tiktok.com/@naminanurul/video/7535336295871106309,208,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7529499033358896440,53,2
EMINA,https://www.instagram.com/p/DIsyaY7pl4M,85,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7552109733155573048,190,2
EMINA,https://www.tiktok.com/@tutorglow/video/7475276166815878406,581,2
EMINA,https://www.instagram.com/p/DGDEi71ykm3,249,2
EMINA,https://www.tiktok.com/@may_beautyshop/video/7532837768175701256,84,2
EMINA,https://www.instagram.com/p/DMhcVrNzuj0,215,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7554338095613660427,38,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7509431863748955398,146,2
EMINA,https://www.instagram.com/p/DGhWmrCpqBN,554,2
EMINA,https://www.tiktok.com/@xynuraa_/video/7558360503567797512,73,2
EMINA,https://www.tiktok.com/@fatma_almar12/video/7530688555207740677,161,2
EMINA,https://www.facebook.com/reel/1170602324323799,9,2
EMINA,https://www.instagram.com/p/DJDN_0GSzN0,139,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7558749149684894987,276,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7529336207902297400,47,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7537947984823209224,79,2
EMINA,https://www.tiktok.com/@ahnayseop/video/7491099473175743750,291,2
EMINA,https://www.tiktok.com/@midiaoffc_/video/7480485703827197191,180,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7529123194591087877,98,2
EMINA,https://www.instagram.com/p/DIbhlLQTTPn,41,2
EMINA,https://www.tiktok.com/@agustinvio/video/7537280964800679224,69,2
EMINA,https://www.instagram.com/p/DMrV-dGBuHB,113,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7543128479915838728,79,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7559973454708133132,177,2
EMINA,https://www.tiktok.com/@rdfamelia/video/7542465432859577618,68,2
EMINA,https://www.tiktok.com/@rachun_skincare/video/7552534431282531595,147,2
EMINA,https://www.tiktok.com/@randomsale/video/7523597478944443656,52,2
EMINA,https://www.instagram.com/p/DNpyHgyy2WF,164,2
EMINA,https://www.tiktok.com/@sahabatcantikid/video/7561339561373076792,128,2
EMINA,https://www.instagram.com/p/DGDGO07Sfw9,254,2
EMINA,https://www.tiktok.com/@sicylialaurenttina2/video/7502007637840579846,158,2
MAKARIZO,https://www.tiktok.com/@windy_syafrida/video/7468234446030900486,225,2
MAKARIZO,https://www.facebook.com/reel/498595606629944/,28,2
MAKARIZO,https://www.tiktok.com/@mynameninaaa/video/7541970200757832965,553,2
MAKARIZO,https://www.tiktok.com/@tutorglow/video/7455239693169364230,208,2
MAKARIZO,https://www.tiktok.com/@tutorglow/video/7467842334475046149,185,2
MAKARIZO,https://www.tiktok.com/@tutorglow/video/7493877197149719863,434,2
MAKARIZO,https://www.tiktok.com/@el_charan14/video/7547500015694974226,49,2
MAKARIZO,https://www.tiktok.com/@ahmadb8969/video/7474471229206957320,81,2
MAKARIZO,https://www.tiktok.com/@lia_nasa93/video/7479635901513993479,145,2
MAKARIZO,https://www.tiktok.com/@windy_syafrida/video/7466032991429545222,503,2
MAKARIZO,https://www.tiktok.com/@danyaaa1027/video/7531752992245058822,67,2
MAKARIZO,https://www.tiktok.com/@akunkeduaangling/video/7546745951159881016,62,2
MAKARIZO,https://www.tiktok.com/@tutorglow/video/7533615623998524678,102,2
MAKARIZO,https://www.tiktok.com/@el92s/video/7527653357532531976,120,2
MAKARIZO,https://www.instagram.com/p/DMO6H8OPdlR,1198,2
PANTENE,https://www.tiktok.com/@andine172/video/7558298769175924024,258,2
PANTENE,https://www.tiktok.com/@spta_m/video/7523913993367424312,117,2
PANTENE,https://www.tiktok.com/@andine172/video/7561327619208137996,166,2
PANTENE,https://www.tiktok.com/@tiktokshoop_nsa/video/7550133882746653970,136,2
PANTENE,https://www.tiktok.com/@racuntaniyaa/video/7459698588247936274,33,2
PANTENE,https://www.tiktok.com/@adeirmaserviakana/video/7459562976023039238,151,2
PANTENE,https://www.tiktok.com/@korakei.id/video/7530915487287381255,99,2
WARDAH,https://www.instagram.com/p/DJdOhhUTWZ1,1016,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7532332222624304391,73,2
WARDAH,https://www.tiktok.com/@titamuser/video/7477997625959025927,299,2
WARDAH,https://www.tiktok.com/@navyazahra15/video/7540990655435410694,64,2
WARDAH,https://www.instagram.com/p/DI1ydyzzbC4,280,2
WARDAH,https://www.instagram.com/p/DI1xKjcTHJ4,324,2
WARDAH,https://www.instagram.com/p/DI1rh7PTYv1,246,2
WARDAH,https://www.instagram.com/p/DI1vUl5Ti3n,513,2
WARDAH,https://www.tiktok.com/@naminanurul/video/7565527467826416914,65,2
WARDAH,https://www.instagram.com/p/DNGXlu5TVjt,67,2
WARDAH,https://www.instagram.com/p/DI1sCfrz0HE,246,2
WARDAH,https://www.tiktok.com/@naminanurul/video/7547332689079160120,157,2
WARDAH,https://www.tiktok.com/@dailycheckout21/video/7502468823333801222,192,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7543300732288584978,83,2
WARDAH,https://www.instagram.com/p/DMfq-rlPFf_,33,2
WARDAH,https://www.tiktok.com/@nayra_tyta/video/7506160600951655688,78,2
WARDAH,https://www.tiktok.com/@mitaseptian1/video/7495163134437559607,331,2
WARDAH,https://www.instagram.com/p/DGnewQNTXcs,3082,2
WARDAH,https://www.tiktok.com/@caramelycela/video/7554371491136032018,56,2
WARDAH,https://www.instagram.com/p/DNjd4SPzpUb,68,2
WARDAH,https://www.tiktok.com/@nayra_tyta/video/7506114522655083783,117,2
WARDAH,https://www.tiktok.com/@navyazahra15/video/7553684479689198904,49,2
WARDAH,https://www.tiktok.com/@icen.nd/video/7559540354593066251,52,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7541042149404445957,186,2
WARDAH,https://www.instagram.com/p/DI2qEvGhSSn,147,2
WARDAH,https://www.instagram.com/p/DKhtYEaTcgz,1047,2
WARDAH,https://www.instagram.com/p/DNiaHP2vQgr,38,2
WARDAH,https://www.instagram.com/p/DIwDBq9TdL0,310,2
WARDAH,https://www.instagram.com/p/DI0GhUKz3W-,476,2
WARDAH,https://www.instagram.com/p/DIswY88BLLw,60,2
WARDAH,https://www.tiktok.com/@aiuchan03/video/7525012983513156920,122,2
WARDAH,https://www.instagram.com/p/DI1t57kzIrg,295,2
WARDAH,https://www.tiktok.com/@finairakara/video/7539337916259110149,78,2
WARDAH,https://www.tiktok.com/@sicylialaurenttina2/video/7539368311402925368,70,2
WARDAH,https://www.tiktok.com/@finairakara/video/7544662997235551493,115,2
WARDAH,https://www.tiktok.com/@fathimahkamila/video/7545495888420982024,59,2
WARDAH,https://www.facebook.com/reel/615008137581461/,23,2
WARDAH,https://www.tiktok.com/@fathimahkamila/video/7545495888420982024,59,2
WARDAH,https://www.tiktok.com/@titamuser/video/7488331296935103752,375,2
WARDAH,https://www.facebook.com/reel/615008137581461/,23,2
WARDAH,https://www.tiktok.com/@mirahbudiastuti/video/7503327903669554438,123,2
WARDAH,https://www.tiktok.com/@dailycheckout21/video/7479165225757936902,124,2
WARDAH,https://www.tiktok.com/@titamuser/video/7496562888023215368,88,2
WARDAH,https://www.instagram.com/p/DJlm21MJiYx,157,2
WARDAH,https://www.facebook.com/reel/1326022444996246/,2,2
WARDAH,https://www.tiktok.com/@kartika_ka98/video/7467040114867227909,161,2
WARDAH,https://www.tiktok.com/@freedha.06/video/7458564815850671366,200,2
WARDAH,https://www.instagram.com/p/DF7q0J3z4kZ,935,2
WARDAH,https://www.tiktok.com/@sinoormala/video/7509303932825390342,126,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7497522750647487752,252,2
WARDAH,https://www.instagram.com/p/DJDe9puBNAd,88,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7541362694088068370,119,2
WARDAH,https://www.tiktok.com/@defin920/video/7462536819310218503,137,2
WARDAH,https://www.tiktok.com/@aprilistyadara/video/7499792097344589062,165,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7498961537323781384,178,2
WARDAH,https://www.tiktok.com/@sucihuwaina_/video/7533946630953880840,85,2
WARDAH,https://www.tiktok.com/@aprilistyadara/video/7501664597716339974,169,2
WARDAH,https://www.instagram.com/p/DPBrgwQCS-w,102,2
WARDAH,https://www.instagram.com/p/DJeTFNzyhWx,27,2
WARDAH,https://www.tiktok.com/@sinoormala/video/7509685728159321400,96,2
WARDAH,https://www.instagram.com/p/DJOxBFCS2m2,41,2
WARDAH,https://www.tiktok.com/@defin920/video/7464974872460938504,112,2
WARDAH,https://www.tiktok.com/@fatma_almar12/video/7532856454810782981,92,2
WARDAH,https://www.tiktok.com/@defin920/video/7504963497575615751,84,2
WARDAH,https://www.instagram.com/p/DNo5B3PBy-g,176,2
WARDAH,https://www.instagram.com/p/DJoXTwPRevF,1957,2
WARDAH,https://www.instagram.com/p/DI5vtHCy7qF,135,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7535102569073462536,162,2
WARDAH,https://www.tiktok.com/@ainalove26zz/video/7541824868946414854,77,2
WARDAH,https://www.tiktok.com/@dailycheckout21/video/7472000758758624518,187,2
WARDAH,https://www.tiktok.com/@feliciafiolyn/video/7500610300845149446,150,2
WARDAH,https://www.tiktok.com/@may_beautyshop/video/7499143234615069959,135,2
WARDAH,https://www.tiktok.com/@erafaaaaaa/video/7545745623643852039,72,2
WARDAH,https://www.tiktok.com/@tiarasaktiar/video/7555334288124775697,322,2
WARDAH,https://www.tiktok.com/@titamuser/video/7487084897316785416,237,2
WARDAH,https://www.tiktok.com/@titamuser/video/7494706117524622610,277,2
WARDAH,https://www.instagram.com/p/DO8orErE7Ie,51,2
WARDAH,https://www.tiktok.com/@naely.rachmah/video/7548098990840007952,55,2
WARDAH,https://www.instagram.com/p/DJ6nMaoTKfI,141,2
WARDAH,https://www.facebook.com/reel/540996782100847/,3,2
WARDAH,https://www.tiktok.com/@titamuser/video/7484248902510644487,207,2
WARDAH,https://www.tiktok.com/@titamuser/video/7491965687842344200,183,2
WARDAH,https://www.tiktok.com/@titamuser/video/7479451540718210311,912,2
WARDAH,https://www.tiktok.com/@geraldineagustaku/video/7532516197200383288,93,2
WARDAH,https://www.tiktok.com/@fathimahkamila/video/7545495888420982024,59,2
WARDAH,https://www.tiktok.com/@mitaseptian1/video/7563862719770725653,281,2
WARDAH,https://www.tiktok.com/@tini_oktaviani26/video/7564978818713275666,128,2
WARDAH,https://www.instagram.com/p/DQKl_gsk_gr,73,2
WARDAH,https://www.instagram.com/p/DLEzgQmzQhi,62,2
WARDAH,https://www.facebook.com/reel/540996782100847,23,2
WARDAH,https://www.tiktok.com/@neverendah/video/7556482516807421196,336,2
WARDAH,https://www.instagram.com/p/DNijHk-P7zS,50,2
WARDAH,https://www.tiktok.com/@titamuser/video/7500189277557427464,156,2
WARDAH,https://www.tiktok.com/@tini_oktaviani26/video/7560230128756788492,100,2
